"Record Date","System Name","Organization","Product","Model","Drawer","FRU","A(N1CP2)","B(N0CP1)","C(N0CP2)","D(N0SC)","E(N1CP1)"
"2019-11-25 11:04:52 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc1","34.06","33.06","33.37","42.93","33.93"
"2019-11-25 11:04:52 EST","t73","BRINGUP","zThemis","zHE","CPC1","mdc2","32.56","31.81","31.87","42.87","32.62"
"2019-11-25 11:04:52 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc1","34.56","33.62","33.31","49.62","33.31"
"2019-11-25 11:04:52 EST","t73","BRINGUP","zThemis","zHE","CPC2","mdc2","33.25","32.37","32.06","49.62","32.12"
"2019-11-25 11:04:52 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc1","33.62","33.75","34.00","42.81","33.87"
"2019-11-25 11:04:52 EST","t73","BRINGUP","zThemis","zHE","CPC3","mdc2","32.50","32.50","33.00","42.37","32.31"
"2019-11-25 11:04:52 EST","t72","EST","zThemis","zHE","CPC0","mdc1","34.68","35.68","35.43","40.50","35.87"
"2019-11-25 11:04:52 EST","t72","EST","zThemis","zHE","CPC0","mdc2","33.50","34.50","34.31","40.31","34.87"
"2019-11-25 11:04:52 EST","t72","EST","zThemis","zHE","CPC1","mdc1","35.12","34.68","35.56","41.43","35.25"
"2019-11-25 11:04:52 EST","t72","EST","zThemis","zHE","CPC1","mdc2","33.93","33.37","34.18","41.37","34.31"
"2019-11-25 11:04:48 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc1","29.87","29.68","28.75","36.68","28.93"
"2019-11-25 11:04:48 EST","t68","BRINGUP","zThemis","zHE","CPC0","mdc2","28.50","28.18","27.43","36.43","27.87"
"2019-11-25 11:04:48 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc1","28.68","28.93","30.00","36.93","30.56"
"2019-11-25 11:04:48 EST","t68","BRINGUP","zThemis","zHE","CPC1","mdc2","27.75","27.68","28.68","36.81","29.31"
"2019-11-25 11:04:24 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc1","21.00","21.12","21.18","20.87","21.37"
"2019-11-25 11:04:24 EST","t60","BRINGUP","zThemis","zHE","CPC0","mdc2","21.25","21.18","21.25","20.68","21.18"
"2019-11-25 11:04:24 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc1","21.56","21.50","21.68","20.93","21.50"
"2019-11-25 11:04:24 EST","t60","BRINGUP","zThemis","zHE","CPC1","mdc2","21.50","21.43","21.43","21.12","21.43"
"2019-11-25 11:04:24 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc1","22.12","21.93","21.87","21.93","22.00"
"2019-11-25 11:04:24 EST","t60","BRINGUP","zThemis","zHE","CPC2","mdc2","22.00","21.75","21.75","21.81","21.87"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC0","mdc1","35.12","35.31","37.37","40.62","33.75"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC0","mdc2","34.06","34.25","36.25","40.56","32.75"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC1","mdc1","27.31","27.37","27.18","24.37","27.25"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC1","mdc2","27.37","27.56","27.12","24.50","27.50"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC2","mdc1","34.68","34.68","34.43","44.87","37.81"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC2","mdc2","33.87","33.75","33.62","44.56","36.37"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC3","mdc1","37.50","35.75","37.93","45.56","36.50"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC3","mdc2","36.25","34.81","36.81","45.62","35.56"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC4","mdc1","37.56","35.87","36.12","42.87","38.56"
"2019-11-25 11:04:20 EST","t59","EST","zThemis","zHE","CPC4","mdc2","36.18","34.68","35.06","42.50","37.12"
"2019-11-25 11:04:17 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc1","50.37","49.56","49.56","40.00","49.18"
"2019-11-25 11:04:17 EST","t58","BRINGUP","zThemis","zHE","CPC0","mdc2","49.43","48.50","48.25","39.87","48.06"
"2019-11-25 11:04:17 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc1","48.81","49.37","49.87","39.00","49.06"
"2019-11-25 11:04:17 EST","t58","BRINGUP","zThemis","zHE","CPC1","mdc2","47.75","48.56","48.81","39.12","48.00"
"2019-11-25 11:04:17 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc1","51.00","51.56","50.81","40.62","49.56"
"2019-11-25 11:04:17 EST","t58","BRINGUP","zThemis","zHE","CPC2","mdc2","49.50","50.31","49.43","40.37","47.93"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC0","mdc1","34.93","34.87","35.25","40.37","34.75"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC0","mdc2","33.62","33.56","33.81","40.12","33.37"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC1","mdc1","36.00","34.00","34.12","42.68","34.37"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC1","mdc2","34.31","32.56","32.50","42.50","33.06"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC2","mdc1","34.06","35.75","33.93","42.56","33.93"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC2","mdc2","32.93","34.43","32.62","42.87","32.81"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC3","mdc1","28.93","29.31","29.87","36.50","28.81"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC3","mdc2","27.81","28.25","28.68","36.62","27.75"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC4","mdc1","30.37","29.37","30.18","37.93","32.12"
"2019-11-25 11:04:14 EST","t57","EST","zThemis","zHE","CPC4","mdc2","29.62","28.25","28.75","38.06","31.31"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC0","mdc1","29.56","29.31","28.68","34.75","28.56"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC0","mdc2","28.31","28.06","27.31","34.25","27.12"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC1","mdc1","28.06","28.50","28.18","35.00","29.25"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC1","mdc2","27.12","27.50","27.18","34.93","27.93"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC2","mdc1","28.75","28.43","29.00","39.75","28.50"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC2","mdc2","27.25","27.12","27.75","39.37","27.18"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC3","mdc1","27.81","28.18","28.43","38.93","28.56"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC3","mdc2","26.50","26.75","27.12","38.62","27.12"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC4","mdc1","29.62","31.06","31.31","42.81","30.56"
"2019-11-25 11:04:10 EST","t53","EST","zThemis","zHE","CPC4","mdc2","28.62","30.12","30.18","42.56","29.62"
"2019-11-25 11:04:00 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc1","30.31","30.00","30.62","36.81","29.87"
"2019-11-25 11:04:00 EST","t51","BRINGUP","zThemis","zHE","CPC0","mdc2","29.12","28.93","29.31","36.62","28.68"
"2019-11-25 11:03:42 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc1","33.62","33.12","34.68","38.12","33.87"
"2019-11-25 11:03:42 EST","t41","BRINGUP","zThemis","zHE","CPC0","mdc2","32.56","32.31","33.31","38.00","32.81"
"2019-11-25 11:03:42 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc1","32.81","34.00","33.81","37.12","33.50"
"2019-11-25 11:03:42 EST","t41","BRINGUP","zThemis","zHE","CPC1","mdc2","31.75","33.00","32.75","37.06","32.37"
"2019-11-25 11:03:29 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc1","36.06","36.18","35.87","44.31","35.68"
"2019-11-25 11:03:29 EST","t35","BRINGUP","zThemis","zHE","CPC0","mdc2","35.00","35.00","34.68","44.06","34.25"
"2019-11-25 11:03:29 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc1","35.18","35.12","35.12","46.37","35.43"
"2019-11-25 11:03:29 EST","t35","BRINGUP","zThemis","zHE","CPC1","mdc2","34.18","34.25","34.06","45.81","34.06"
"2019-11-25 11:03:29 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc1","39.56","36.18","35.37","45.81","36.93"
"2019-11-25 11:03:29 EST","t35","BRINGUP","zThemis","zHE","CPC2","mdc2","38.18","34.62","34.00","45.75","35.43"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc1","33.87","34.75","35.56","37.68","33.75"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC0","mdc2","32.56","33.56","34.43","37.56","32.56"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc1","33.75","35.56","34.50","39.56","33.18"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC1","mdc2","32.43","34.12","33.06","39.25","31.87"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc1","33.18","34.43","34.18","42.31","32.37"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC2","mdc2","32.00","33.25","32.62","42.37","31.31"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc1","33.25","33.06","32.87","42.00","34.81"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC3","mdc2","32.25","32.18","32.12","42.56","34.00"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc1","33.62","33.81","32.93","41.56","33.37"
"2019-11-25 11:03:18 EST","t33","BRINGUP","zThemis","zHE","CPC4","mdc2","32.00","32.56","31.50","41.43","32.18"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc1","36.43","35.37","37.81","48.12","36.81"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC0","mdc2","35.06","34.31","36.31","47.87","35.25"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc1","35.56","35.87","35.68","47.31","35.87"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC1","mdc2","34.31","34.75","34.37","47.06","34.56"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc1","35.25","35.81","35.68","48.87","36.31"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC2","mdc2","34.12","34.43","34.43","48.43","35.06"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc1","37.00","35.68","35.81","49.75","35.87"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC3","mdc2","35.87","34.50","34.62","49.68","34.75"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc1","36.56","37.87","36.93","50.18","36.12"
"2019-11-25 11:03:15 EST","t309","BRINGUP","zThemis","zHE","CPC4","mdc2","35.43","36.62","35.93","50.62","35.50"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc1","24.75","25.43","25.00","32.87","24.43"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC0","mdc2","24.06","24.62","24.25","32.62","23.62"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc1","25.37","25.93","25.43","36.25","26.81"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC1","mdc2","24.62","25.12","24.68","36.00","25.87"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc1","26.56","24.87","25.43","36.31","26.87"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC2","mdc2","25.43","24.00","24.43","35.87","25.81"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc1","24.93","25.06","24.06","31.62","24.50"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC3","mdc2","23.93","24.18","23.43","31.62","23.75"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc1","25.18","23.87","23.68","33.75","24.37"
"2019-11-25 11:03:15 EST","t31w","BRINGUP","zThemis","zHE","CPC4","mdc2","24.37","23.37","22.87","33.62","23.75"
"2019-11-25 11:02:58 EST","t24","EST","zThemis","zHE","CPC0","mdc1","21.12","20.87","20.93","25.68","20.68"
"2019-11-25 11:02:58 EST","t24","EST","zThemis","zHE","CPC0","mdc2","21.18","21.18","21.06","25.75","20.68"
"2019-11-25 11:02:58 EST","t24","EST","zThemis","zHE","CPC1","mdc1","21.93","21.93","22.00","27.50","21.62"
"2019-11-25 11:02:58 EST","t24","EST","zThemis","zHE","CPC1","mdc2","22.00","22.06","22.00","27.62","21.81"
"2019-11-25 11:02:58 EST","t24","EST","zThemis","zHE","CPC2","mdc1","22.50","22.25","21.93","27.87","21.87"
"2019-11-25 11:02:58 EST","t24","EST","zThemis","zHE","CPC2","mdc2","22.25","22.31","22.06","27.87","22.00"
"2019-11-25 11:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc1","42.43","40.87","42.37","41.37","39.12"
"2019-11-25 11:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC0","mdc2","41.75","40.06","41.56","41.37","38.56"
"2019-11-25 11:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc1","43.12","42.68","41.56","41.31","42.18"
"2019-11-25 11:02:51 EST","T225","BRINGUP","zThemis","zHE","CPC1","mdc2","42.37","42.06","40.75","41.12","41.31"
"2019-11-25 11:02:44 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc1","27.75","25.37","23.00","27.50","26.31"
"2019-11-25 11:02:44 EST","t208","BRINGUP","zThemis","zHE","CPC0","mdc2","27.25","25.06","22.50","27.43","25.75"
"2019-11-25 11:02:44 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc1","24.25","26.43","26.87","26.18","29.62"
"2019-11-25 11:02:44 EST","t208","BRINGUP","zThemis","zHE","CPC1","mdc2","23.87","25.93","26.50","25.87","28.93"
"2019-11-25 11:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc1","28.75","28.37","28.25","36.12","31.56"
"2019-11-25 11:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC0","mdc2","27.68","27.18","27.12","35.87","29.93"
"2019-11-25 11:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc1","28.75","28.87","30.18","38.06","31.00"
"2019-11-25 11:02:30 EST","t16","BRINGUP","zThemis","zHE","CPC1","mdc2","27.50","27.56","28.81","37.81","29.37"
"2019-11-25 11:02:18 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc1","36.00","34.68","34.25","40.18","35.56"
"2019-11-25 11:02:18 EST","t14","BRINGUP","zThemis","zHE","CPC0","mdc2","34.56","33.18","33.37","40.12","34.18"
"2019-11-25 11:02:18 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc1","37.00","33.68","33.81","39.25","34.00"
"2019-11-25 11:02:18 EST","t14","BRINGUP","zThemis","zHE","CPC1","mdc2","35.81","32.43","32.62","39.12","32.68"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC0","mdc1","26.87","27.81","29.50","33.12","29.12"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC0","mdc2","25.75","26.75","28.12","32.93","27.43"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC1","mdc1","27.12","27.31","27.37","33.87","28.06"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC1","mdc2","26.00","26.06","26.18","33.81","26.68"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC2","mdc1","27.75","27.56","27.93","35.56","27.25"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC2","mdc2","26.56","26.25","26.43","35.43","25.93"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC3","mdc1","25.18","24.37","24.87","37.50","26.37"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC3","mdc2","24.06","23.25","23.68","37.12","24.87"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC4","mdc1","24.43","26.06","24.75","36.56","26.12"
"2019-11-25 11:02:17 EST","t07","EST","zThemis","zHE","CPC4","mdc2","23.25","25.06","23.43","36.56","25.56"
"2019-11-25 11:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc1","59.81","60.68","59.06","60.12","58.81"
"2019-11-25 11:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC0","mdc2","58.25","59.06","57.43","60.12","56.93"
"2019-11-25 11:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc1","57.81","57.81","59.18","60.25","58.00"
"2019-11-25 11:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC1","mdc2","56.43","56.25","57.43","60.06","56.68"
"2019-11-25 11:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc1","59.62","59.12","58.93","61.43","60.31"
"2019-11-25 11:02:17 EST","t11","BRINGUP","zThemis","zHE","CPC2","mdc2","58.12","57.68","57.43","61.25","58.43"
"2019-11-25 11:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc1","33.18","33.62","33.37","38.68","35.06"
"2019-11-25 11:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC0","mdc2","32.37","32.62","32.56","38.50","33.68"
"2019-11-25 11:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc1","34.62","34.37","34.00","37.43","33.50"
"2019-11-25 11:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC1","mdc2","33.43","33.12","32.75","37.50","32.62"
"2019-11-25 11:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc1","32.81","33.87","33.68","36.75","33.93"
"2019-11-25 11:02:17 EST","t09","BRINGUP","zThemis","zHE","CPC2","mdc2","31.87","32.81","32.75","36.93","33.37"
"2019-11-25 11:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc1","35.87","33.31","33.25","39.81","35.93"
"2019-11-25 11:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC0","mdc2","34.31","32.31","32.25","39.62","34.43"
"2019-11-25 11:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC1","mdc1","34.12","33.06","33.37","40.06","34.37"
"2019-11-25 11:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC1","mdc2","33.12","32.37","32.43","39.93","33.37"
"2019-11-25 11:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC2","mdc1","33.81","34.00","34.87","37.12","33.62"
"2019-11-25 11:02:17 EST","t10","BRINGUP","zThemis","zHE","CPC2","mdc2","32.68","32.93","33.43","37.00","32.56"
"2019-11-25 11:02:17 EST","t100","BRINGUP","zThemis","zHE","CPC0","mdc1","31.56","32.62","31.81","41.75","31.43"
"2019-11-25 11:02:17 EST","t100","BRINGUP","zThemis","zHE","CPC0","mdc2","30.43","31.31","30.62","41.62","30.18"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc1","26.56","27.31","27.56","33.31","28.25"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC0","mdc2","25.62","26.31","26.50","33.12","26.87"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc1","28.37","27.43","28.06","38.81","29.50"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC1","mdc2","27.37","26.37","26.87","38.75","28.68"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc1","19.68","19.68","19.81","17.68","19.75"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC2","mdc2","19.68","19.81","19.68","17.62","19.68"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc1","38.00","37.06","34.06","43.06","35.43"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC3","mdc2","36.75","35.93","32.87","43.06","34.18"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc1","35.31","35.12","34.81","41.56","32.62"
"2019-11-25 11:02:03 EST","T03","BRINGUP","zThemis","zHE","CPC4","mdc2","34.12","34.43","33.68","41.56","31.18"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC0","mdc1","24.87","24.62","25.06","32.37","25.06"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC0","mdc2","23.87","23.68","24.00","32.12","23.87"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC1","mdc1","25.00","25.37","25.25","32.06","26.06"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC1","mdc2","24.25","24.56","24.37","32.31","25.25"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC2","mdc1","17.87","18.06","18.12","15.81","18.06"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC2","mdc2","17.81","18.06","18.12","15.68","18.00"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC3","mdc1","27.31","27.68","26.93","32.18","27.12"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC3","mdc2","26.50","26.68","26.25","32.25","26.31"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC4","mdc1","26.87","27.43","27.25","32.31","27.50"
"2019-11-25 11:02:03 EST","t04","BRINGUP","zThemis","zHE","CPC4","mdc2","26.25","26.50","26.43","32.31","26.75"
"2019-11-25 11:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc1","23.43","23.31","23.25","23.00","24.06"
"2019-11-25 11:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC0","mdc2","23.18","23.00","23.06","22.62","23.87"
"2019-11-25 11:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC1","mdc1","23.31","23.06","23.18","22.56","23.37"
"2019-11-25 11:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC1","mdc2","23.31","23.06","23.18","22.93","23.56"
"2019-11-25 11:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC2","mdc1","23.37","23.31","23.43","22.93","23.56"
"2019-11-25 11:02:03 EST","T08","BRINGUP","zThemis","zHE","CPC2","mdc2","23.31","23.37","23.37","22.93","23.37"
"2019-11-25 11:02:02 EST","T02","BRINGUP","zThemis","zHE","CPC0","mdc1","31.50","32.37","32.31","38.87","32.75"
"2019-11-25 11:02:02 EST","T02","BRINGUP","zThemis","zHE","CPC0","mdc2","30.18","31.37","31.06","38.56","31.18"
"2019-11-25 11:02:02 EST","T02","BRINGUP","zThemis","zHE","CPC1","mdc1","31.18","31.50","31.43","37.87","31.93"
"2019-11-25 11:02:02 EST","T02","BRINGUP","zThemis","zHE","CPC1","mdc2","29.87","30.25","30.12","37.75","30.68"
"2019-11-25 10:06:45 EST","m216m","BRINGUP","zMidas","zMR","CPC","mdc1","32.12","33.50","35.37","37.31","31.25"
"2019-11-25 10:06:45 EST","m216m","BRINGUP","zMidas","zMR","CPC","mdc2","33.06","33.87","36.00","36.68","32.56"
"2019-11-25 10:05:59 EST","c58mr","EST","zMidas","zMR","CPC","mdc1","25.00","24.87","24.87","24.81","24.68"
"2019-11-25 10:05:59 EST","c58mr","EST","zMidas","zMR","CPC","mdc2","25.06","24.87","24.87","24.68","24.68"
"2019-11-25 10:05:56 EST","Tbuv2","BRINGUP","zThemis","zHE","CPC0","mdc1","65.62","63.75","63.56","48.50","59.56"
"2019-11-25 10:05:56 EST","Tbuv2","BRINGUP","zThemis","zHE","CPC0","mdc2","64.31","62.25","62.50","48.50","58.31"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC0","mdc1","30.25","32.12","32.37","45.12","31.25"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC0","mdc2","28.87","30.56","30.87","45.31","30.25"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC1","mdc1","29.93","30.25","30.81","43.56","31.31"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC1","mdc2","28.68","29.12","29.37","43.62","30.00"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC2","mdc1","32.18","33.25","32.81","53.75","32.06"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC2","mdc2","30.87","31.62","31.43","53.62","30.56"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC3","mdc1","36.00","31.06","31.62","46.37","29.31"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC3","mdc2","29.31","29.81","30.12","46.18","28.31"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC4","mdc1","32.43","29.68","30.62","44.18","31.81"
"2019-11-25 10:05:24 EST","t91","BRINGUP","zThemis","zHE","CPC4","mdc2","31.00","28.43","29.43","44.12","30.50"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC0","mdc1","33.12","30.50","31.18","41.87","30.12"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC0","mdc2","31.81","29.62","30.12","41.87","29.00"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC1","mdc1","31.18","31.56","30.93","44.12","30.31"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC1","mdc2","29.81","29.81","29.43","44.18","29.31"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC2","mdc1","31.00","29.75","29.87","44.87","31.75"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC2","mdc2","30.00","28.68","28.68","44.81","30.43"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC3","mdc1","32.06","31.06","30.93","41.56","30.75"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC3","mdc2","30.75","29.81","29.56","41.31","29.56"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC4","mdc1","31.75","31.25","31.37","42.37","32.37"
"2019-11-25 10:05:07 EST","t89","SOFTWARE","zThemis","zHE","CPC4","mdc2","30.50","30.00","30.00","42.25","31.12"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC0","mdc1","33.62","33.31","33.56","40.31","33.56"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC0","mdc2","32.56","32.37","32.37","40.37","32.56"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC1","mdc1","32.87","33.93","33.56","39.06","33.37"
"2019-11-25 10:04:56 EST","t86","BRINGUP","zThemis","zHE","CPC1","mdc2","31.75","32.68","32.37","38.68","32.12"
